"","Gene","Symbol","LFC_Age","LFC_Combined","LFC_DR","LFC_sAct","Restoration_DR","Restoration_sAct","Restoration_Combined","Intervention_DR_Effect","Intervention_sAct_Effect","Intervention_Combined_Effect"
"89","ENSMUSG00000033075","Senp1",-0.278236082753322,0.133215565537044,-0.00805655564983328,0.00349757903142729,0,0.0125705443981835,0.478786087766877,"Worsening","Rescue","Rescue"
"90","ENSMUSG00000033184","Tmed7",-0.303167316311714,0.0691713390548033,-0.00185897932907957,0.00083417578603139,0,0.00275153600388011,0.228162256724541,"Worsening","Rescue","Rescue"
"91","ENSMUSG00000033767","Tmem131l",0.321499397813577,-0.0230158709988334,0.0176749150702936,-0.0187541412915313,0,0.0583333636674678,0.071589157414781,"Worsening","Rescue","Rescue"
"92","ENSMUSG00000034203","Chchd4",-0.364229547868603,0.0336299366035209,-0.0598496879874499,0.00265836163492709,0,0.00729858862490229,0.092331708946505,"Worsening","Rescue","Rescue"
"93","ENSMUSG00000034220","Gpc1",-0.6719916943482,0.0893896561992887,-0.00390085537246291,0.0333949212512542,0,0.0496954375063306,0.13302196582354,"Worsening","Rescue","Rescue"
"94","ENSMUSG00000034254","Agpat1",-0.372925474340543,0.0180907919207443,-0.0275221264988522,0.0132562159757641,0,0.0355465552445982,0.0485104750560011,"Worsening","Rescue","Rescue"
"95","ENSMUSG00000034501","Pcnx4",0.358702397171196,-0.0175062566006845,0.035464958211147,-0.00354396859607201,0,0.00987996908863868,0.0488044037027424,"Worsening","Rescue","Rescue"
"96","ENSMUSG00000034667","Xpot",-0.548939362771433,0.0308089993749014,-0.017136471465873,0.00051321360219545,0,0.000934918566605217,0.0561245949267617,"Worsening","Rescue","Rescue"
"97","ENSMUSG00000035011","Zbtb7a",-0.314274182614678,0.00215900795757353,-0.00616964234899733,0.0062412592283964,0,0.0198592807607382,0.00686982283944278,"Worsening","Rescue","Rescue"
"98","ENSMUSG00000035258","Abi3bp",0.588251316762195,-0.245956290301406,0.0183084854958687,-0.00302334098529864,0,0.00513953968167801,0.418114304707686,"Worsening","Rescue","Rescue"
"99","ENSMUSG00000035781","R3hdm4",0.219666046849232,-0.0033491625118602,0.00190036365123477,-0.01328063256679,0,0.060458285462319,0.0152466098420704,"Worsening","Rescue","Rescue"
"100","ENSMUSG00000035890","Rnf126",-0.330515250740873,0.0127094231419844,-0.00604941381710305,0.00120013915116424,0,0.00363111580622693,0.0384533636904661,"Worsening","Rescue","Rescue"
"101","ENSMUSG00000035967","Ints6l",0.538592250561805,-0.0171688822760095,0.0506407773321973,-0.00428559075969897,0,0.00795702269245179,0.031877328829185,"Worsening","Rescue","Rescue"
"102","ENSMUSG00000037185","Krt80",0.558428125928663,-0.0422733162485885,0.0382729594447006,-0.0145098755978721,0,0.0259834254833462,0.0757005499647571,"Worsening","Rescue","Rescue"
"103","ENSMUSG00000037242","Clic4",-0.491035678919018,0.0452039762811455,-0.0729450261900404,0.0455451926297831,0,0.0927533264589812,0.0920584353068988,"Worsening","Rescue","Rescue"
