"","Gene","Symbol","LFC_Age","LFC_Combined","LFC_DR","LFC_sAct","Restoration_DR","Restoration_sAct","Restoration_Combined","Intervention_DR_Effect","Intervention_sAct_Effect","Intervention_Combined_Effect"
"53","ENSMUSG00000013663","Pten",-0.465556944393128,0.0034550816247716,0.0620427842378899,-0.000587988178009395,0.133265726105246,0,0.00742139423841146,"Rescue","Worsening","Rescue"
"54","ENSMUSG00000013822","Elof1",-0.294619501077143,0.0329895673629943,0.0255337471850741,-0.00150287612863895,0.0866668604478709,0,0.11197346829515,"Rescue","Worsening","Rescue"
"55","ENSMUSG00000014294","Ndufa2",-0.290204894962753,0.0246191423868923,0.00877581970677966,-0.00223290208169668,0.0302400816082238,0,0.0848336565448081,"Rescue","Worsening","Rescue"
"56","ENSMUSG00000014301","Pam16",-0.265034673641379,0.0644744610191455,0.0139551677341037,-0.00062019347561867,0.0526541208452845,0,0.24326802275836,"Rescue","Worsening","Rescue"
"57","ENSMUSG00000014932","Yes1",-0.252884937824761,0.0528781405227442,0.0363239971812872,-0.00149142969811404,0.143638436886495,0,0.209099604656513,"Rescue","Worsening","Rescue"
"58","ENSMUSG00000015093","Clic3",0.715403375802456,-0.0687958801526975,-0.149801897374435,0.00922400502195772,0.209395010481192,0,0.0961637622628357,"Rescue","Worsening","Rescue"
"59","ENSMUSG00000015133","Lrrk1",0.711538087506159,-0.112001164519876,-0.0642953527155419,7.10591714609952e-05,0.0903610837487114,0,0.157407124771668,"Rescue","Worsening","Rescue"
"60","ENSMUSG00000015745","Plekho1",0.876168491718314,-0.696152606200553,-0.0967002284824722,0.00107542949956855,0.110367160422337,0,0.794541932037845,"Rescue","Worsening","Rescue"
"61","ENSMUSG00000015947","Fcgr1",1.09593496468785,-0.15988883250134,-0.209160554787803,0.0340191981419502,0.190851247133425,0,0.145892628352158,"Rescue","Worsening","Rescue"
"62","ENSMUSG00000016206","H2-M3",0.546693963640708,-0.0198734473335623,-0.0489209250084587,0.00453314616733437,0.0894850286669893,0,0.0363520518888028,"Rescue","Worsening","Rescue"
"63","ENSMUSG00000016503","Gtf3a",-0.44534939216572,0.0448668648496019,0.0370790751663881,-0.00215027754868174,0.0832583940130101,0,0.100745315114085,"Rescue","Worsening","Rescue"
"64","ENSMUSG00000017286","Glod4",-0.421130270635941,0.00655727461440903,0.00784149613135408,-0.00167392298974515,0.01862011989666,0,0.0155706560929639,"Rescue","Worsening","Rescue"
"65","ENSMUSG00000017724","Etv4",1.42584012121073,-0.944177689194084,-0.355740662406499,0.00359268894201273,0.249495477869165,0,0.662190434361147,"Rescue","Worsening","Rescue"
"66","ENSMUSG00000017774","Myo1c",0.314114914236569,-0.0267427289511962,-0.114741691237557,0.00376647919971232,0.365285715631898,0,0.0851367691858638,"Rescue","Worsening","Rescue"
"67","ENSMUSG00000017778","Cox7c",-0.219253830920826,0.0115248750025532,0.0105011274333717,-0.0259941597853026,0.0478948412863248,0,0.0525640758665461,"Rescue","Worsening","Rescue"
"68","ENSMUSG00000018381","Abi3",0.382118723917229,-0.132505279776614,-0.0295712066616695,0.204138525076537,0.0773874840743865,0,0.346764687210972,"Rescue","Worsening","Rescue"
"69","ENSMUSG00000018661","Cog1",0.488795834595567,-0.0269919253258034,-0.100091672819561,0.00106400140181381,0.204771943080033,0,0.0552212670718372,"Rescue","Worsening","Rescue"
"70","ENSMUSG00000018698","Lhx1",-0.508397358957543,0.0162314366404186,0.0733247996701556,-0.00432533307879728,0.144227341818822,0,0.0319266738003926,"Rescue","Worsening","Rescue"
"71","ENSMUSG00000018846","Pank3",-0.644823695733466,0.138312709676541,0.109269674084123,-0.0015055497620859,0.169456666693726,0,0.214496940158526,"Rescue","Worsening","Rescue"
"72","ENSMUSG00000018899","Irf1",0.450261335061237,-0.0454820196817387,-0.0776158997791356,0.00681400006167256,0.172379668728561,0,0.101012492390787,"Rescue","Worsening","Rescue"
"73","ENSMUSG00000018965","Ywhah",0.770088813858692,-0.213620769636595,-0.300804981043811,0.00134182234342777,0.390610765447384,0,0.277397575178639,"Rescue","Worsening","Rescue"
"74","ENSMUSG00000019461","Plscr3",0.390557445472389,-0.122000658743145,-0.0395135260839831,0.00125011622640221,0.101172123440613,0,0.312375708509621,"Rescue","Worsening","Rescue"
"75","ENSMUSG00000019467","Arhgef25",0.632751725694432,-0.336469308789108,-0.130557453674297,0.00368354718545437,0.206332829090292,0,0.531755655695509,"Rescue","Worsening","Rescue"
"76","ENSMUSG00000019539","Rcn3",0.454793445646286,-0.577155249293654,-0.455961085807122,0.00354738691485407,1.0025674076265,0,1.26904918005906,"Rescue","Worsening","Rescue"
"77","ENSMUSG00000019809","Pex3",-0.341721119824954,0.0156114917534641,0.0413988413997747,-0.00129120267588536,0.121148032702753,0,0.0456848899519617,"Rescue","Worsening","Rescue"
