"","Gene","Symbol","LFC_Age","LFC_Combined","LFC_DR","LFC_sAct","Restoration_DR","Restoration_sAct","Restoration_Combined","Intervention_DR_Effect","Intervention_sAct_Effect","Intervention_Combined_Effect"
"2045","ENSMUSG00000059119","Nap1l4",-0.179695517487178,0.0134704396398539,-0.0526406161669623,0.00063764634336722,0,0.00354848218967241,0.0749625801924361,"Worsening","Rescue","Rescue"
"2046","ENSMUSG00000059208","Hnrnpm",-0.490731101134412,0.200028521287095,0.210489740194523,0.00279957161903456,0.428930914930678,0.00570489951128603,0.407613295396793,"Rescue","Rescue","Rescue"
"2047","ENSMUSG00000059248","Septin9",0.615564120729775,-0.190150375186091,-0.29431694071122,0.00280662128061827,0.47812556125314,0,0.308904253484853,"Rescue","Worsening","Rescue"
"2048","ENSMUSG00000059263","Usp47",-0.353617317758698,0.076749731548691,0.0803013867973923,0.00233594237133127,0.227085560476392,0.00660584833949019,0.217041778482873,"Rescue","Rescue","Rescue"
"2049","ENSMUSG00000059493","Nhs",-0.642099950590273,0.360713682553186,0.731024981883855,0.00440686274447154,1.1384909486628,0.00686320368101629,0.561771858449121,"Rescue","Rescue","Rescue"
"2050","ENSMUSG00000059495","Arhgef12",-0.409139544723099,0.119675312450562,0.0839729912924964,-0.000274143760992819,0.205242911313616,0,0.292504877600028,"Rescue","Worsening","Rescue"
"2051","ENSMUSG00000059534","Uqcr10",-0.257900301343098,0.0812309508893234,0.0176420351952877,-0.00479371950477852,0.0684064155932009,0,0.314970360508643,"Rescue","Worsening","Rescue"
"2052","ENSMUSG00000059555","Tor4a",0.666620459663103,-0.0619592729667241,-0.0561083003619901,0.00680173163142361,0.0841682842893032,0,0.0929453515393708,"Rescue","Worsening","Rescue"
"2053","ENSMUSG00000059811","Atl2",-0.483611276155995,0.0659633796776326,0.083605092451678,0.00345840629319727,0.172876639924976,0.00715121103189853,0.136397521997306,"Rescue","Rescue","Rescue"
"2054","ENSMUSG00000059834","Sclt1",-0.405795278890858,0.112515252119878,0.162089782039786,-0.00589024060610738,0.399437328307068,0,0.27727097374669,"Rescue","Worsening","Rescue"
"2055","ENSMUSG00000059890","Ube4a",-0.550413301585217,0.0894234872680247,0.0457925662181661,-0.00196467791738124,0.083196692533195,0,0.162466072332338,"Rescue","Worsening","Rescue"
"2056","ENSMUSG00000059895","Ptp4a3",0.49764119641945,-0.0442012098652308,-0.040745166759145,0.00290088241642697,0.0818765951298008,0,0.088821444412682,"Rescue","Worsening","Rescue"
"2057","ENSMUSG00000059900","Tmem40",0.818365317442158,-0.0486619967472738,-0.0201370689941945,-0.00582778052768178,0.0246064545564247,0.00712124573643566,0.0594624377525789,"Rescue","Rescue","Rescue"
"2058","ENSMUSG00000059981","Taok2",0.296762956682584,-0.00679188853977569,0.0232759295212713,0.000710593630733977,0,0,0.0228865779465874,"Worsening","Worsening","Rescue"
"2059","ENSMUSG00000060038","Dhps",0.356619437745854,-0.0399226375104503,-0.0569238848780292,-0.0493517302312671,0.159620813822819,0.138387662050092,0.11194745233966,"Rescue","Rescue","Rescue"
"2060","ENSMUSG00000060126","Tpt1",-0.431034414244946,0.0466489968161412,0.0982281407625827,-0.0111506305921112,0.227889322792593,0,0.108225689816108,"Rescue","Worsening","Rescue"
"2061","ENSMUSG00000060216","Arrb2",0.589907924464854,-0.126887491718881,-0.166336426466393,-0.00401502198265872,0.281970150879543,0.00680618417916835,0.215097113391026,"Rescue","Rescue","Rescue"
"2062","ENSMUSG00000060224","Pyroxd2",-0.773691306449296,0.240666042884019,0.439577657946382,0.0623003473003725,0.568156387802439,0.0805235198858414,0.311062100449996,"Rescue","Rescue","Rescue"
"2063","ENSMUSG00000060260","Pwwp2b",0.442401994330188,-0.0254071094305055,-0.0714785848813302,0.0113263895097685,0.161569309807365,0,0.0574299161308545,"Rescue","Worsening","Rescue"
"2064","ENSMUSG00000060261","Gtf2i",-0.423528884297862,0.0193181855533165,0.0499397884803874,-0.00142479490762877,0.117913536318022,0,0.0456124393625305,"Rescue","Worsening","Rescue"
"2065","ENSMUSG00000060288","Ppih",-0.443682462560681,0.0242039442132672,0.104228847464585,0.00109390521238208,0.234917663553876,0.00246551375068711,0.0545524023500408,"Rescue","Rescue","Rescue"
"2066","ENSMUSG00000060317","Acnat2",-0.887470612704847,0.640444901012368,0.793917109616195,0.0118540768864639,0.894584111575798,0.0133571486387981,0.721651953139508,"Rescue","Rescue","Rescue"
"2067","ENSMUSG00000060477","Irak2",-0.643880125135813,0.0853288347889707,0.190416334264275,0.00911073917093545,0.295732585664312,0.0141497443627628,0.132522858615914,"Rescue","Rescue","Rescue"
"2068","ENSMUSG00000060508","Nlrp9b",1.28363161406971,-0.148195250766305,-0.111454568855598,0.00169102619861111,0.0868275349671663,0,0.115449985137447,"Rescue","Worsening","Rescue"
"2069","ENSMUSG00000060530","A930017M01Rik",1.31304722423456,-0.207219644755789,-0.0825720900269249,-0.00868045948453024,0.0628858494217984,0.00661092710476617,0.157815835509334,"Rescue","Rescue","Rescue"
"2070","ENSMUSG00000060538","Tmem219",-0.312567875272778,0.0805751872174212,0.0843167433851715,0.00478820428131848,0.269754987813729,0.0153189264160298,0.257784608053861,"Rescue","Rescue","Rescue"
"2071","ENSMUSG00000060548","Tnfrsf19",0.752797564116614,-0.0305927466880215,0.0491192489236503,-0.00861703511228427,0,0.0114466830433971,0.0406387429320673,"Worsening","Rescue","Rescue"
"2072","ENSMUSG00000060550","H2-Q7",0.7162950552337,-0.387215287110864,-0.452923699276735,0.00119047001535081,0.632314429601867,0,0.540580706625889,"Rescue","Worsening","Rescue"
"2073","ENSMUSG00000060586","H2-Eb1",0.704424058884001,-1.15036452065572,-0.532759701788463,-0.0212299886992478,0.756305374680841,0.030138080083298,1.63305683011197,"Rescue","Rescue","Rescue"
"2074","ENSMUSG00000060591","Ifitm2",0.488037961835558,-0.143826567203734,-0.184503705983016,-0.00760657843848843,0.37805195581319,0.0155860384505323,0.294703646951537,"Rescue","Rescue","Rescue"
"2075","ENSMUSG00000060636","Rpl35a",-0.452904962493235,0.0477108401462998,0.0314501106827874,-0.0517983809017505,0.0694408613004703,0,0.105344043667908,"Rescue","Worsening","Rescue"
"2076","ENSMUSG00000060671","Atp8b2",0.680075092487476,-0.161055521106822,-0.160032879386379,0.00182224427104253,0.23531648365629,0,0.23682020248343,"Rescue","Worsening","Rescue"
"2077","ENSMUSG00000060716","Plekhh1",0.425146046829878,-0.132822673580677,-0.166371277798562,-0.00342761136122456,0.391327354538794,0.00806219741846999,0.312416579128691,"Rescue","Rescue","Rescue"
