"","Reversal_norm1","Reversal_DR1","Reversal_sAct1","celltype"
"Cell_30310",0,0,0,"TAL-1"
"Cell_30311",0.24529074355098,0.0853301227088846,0.836518862199441,"IC-A"
"Cell_30312",0,0,0,"TAL-2"
"Cell_30313",0,0,0,"TAL-2"
"Cell_30314",0.187580513415185,0.307517305353786,8.15782922624075e-05,"Undef"
"Cell_30315",0.154515852573405,0.165938374734498,0.435996068103059,"EC-2"
"Cell_30316",0,0,0,"TAL-1"
"Cell_30317",0.0771675376651673,0.0957966138078897,0.425430659662592,"Undef"
"Cell_30318",0,0,0,"TAL-2"
"Cell_30319",0.128536727543282,0.222677381751574,-0.0982294730771837,"FIB"
"Cell_30320",0.192096608674016,0.116351188728657,-0.157418055043774,"FIB"
"Cell_30321",0.0687614828152535,0.24818230206529,-0.260401566791759,"TAL-2"
"Cell_30322",0,0,0,"TAL-1"
"Cell_30323",0.115305304488286,0.124302106992738,0.0038956499935672,"EC-1(gEC)"
"Cell_30324",-0.00468051844801315,0.051248782553704,-0.212425112925476,"PODO"
"Cell_30325",0.143068376458168,0.0172916870336329,-0.220972943171988,"Undef"
"Cell_30326",0.0414044451361035,-0.0306026069971371,-0.0148306688229175,"Uro"
"Cell_30327",0,0,0,"PC_CNT"
"Cell_30328",0.0300869597794189,-0.174472540596996,0.0284275382602647,"Undef"
"Cell_30329",0.129970332688883,0.322077506592759,0.263134980049263,"FIB"
"Cell_30330",0.0297922455362687,-0.0448464232901835,-0.428312355106248,"PC_CNT"
"Cell_30331",0,0,0,"PT-1"
"Cell_30332",0,0,0,"TAL-1"
"Cell_30333",0,0,0,"TAL-1"
"Cell_30334",0.146567476162179,0.12309408434411,0.0469970946391092,"FIB"
"Cell_30335",0,0,0,"Undef"
"Cell_30336",0,0,0,"TAL-2"
"Cell_30337",0,0,0,"TAL-1"
"Cell_30338",-0.0246850612744509,0.0731244949423926,-0.0307864365346709,"EC-2"
"Cell_30339",0.123572278383531,0.192621674991027,0.0968620491436347,"FIB"
"Cell_30340",0,0,0,"TAL-1"
"Cell_30341",0,0,0,"TAL-1"
"Cell_30342",0.00374482152883904,0.0133987421299305,-0.145614860817868,"ATL"
"Cell_30343",0.109518619760224,-0.0120456586353705,-0.536296321056272,"Undef"
"Cell_30344",0.169667481139837,0.248119906768718,0.284799519859986,"Uro"
"Cell_30345",0.0890008626532025,0.145329065906945,-0.044414383831397,"IMM"
"Cell_30346",0.165013816645779,0.180440299300841,-0.166816188322305,"PC_CNT"
"Cell_30347",0,0,0,"PC_CNT"
"Cell_30348",0,0,0,"FIB"
"Cell_30349",0,0,0,"TAL-1"
"Cell_30350",0.140206035421231,0.24052874366298,-0.415507510705717,"PC_CNT"
"Cell_30351",0,0,0,"PC_CNT"
"Cell_30352",0.119335654936505,0.239961883422887,-0.621183063563407,"vSMC/MC"
"Cell_30353",0,0,0,"TAL-1"
"Cell_30354",0,0,0,"TAL-1"
"Cell_30355",0.248144532063003,0.35153714618587,-0.0397103265259358,"IMM"
"Cell_30356",0,0,0,"TAL-1"
"Cell_30357",0,0,0,"TAL-1"
"Cell_30358",0.0060193781721245,0.0755037170458259,-0.207057335319667,"Uro"
"Cell_30359",0,0,0,"TAL-1"
"Cell_30360",0,0,0,"TAL-1"
"Cell_30361",0.230384169851615,0.335349241273782,-0.269536631578657,"vSMC/MC"
"Cell_30362",0,0,0,"PC_CNT"
"Cell_30363",0.068614156445078,0.141464565707128,0.00549734676678126,"Undef"
"Cell_30364",0.189761020150396,0.188937446780984,-0.0454665007284512,"EC-4"
"Cell_30365",0,0,0,"TAL-2"
"Cell_30366",0.134277126958979,0.0486936527164267,0.00603495326432307,"EC-2"
"Cell_30367",0.130751077492527,0.0217049009443896,0.641778820521916,"PC_CNT"
"Cell_30368",0,0,0,"DCT/CNT"
"Cell_30369",0.184948222582662,0.231692357362292,-0.13380472260788,"PC"
"Cell_30370",0,0,0,"TAL-1"
"Cell_30371",0,0,0,"PC_CNT"
"Cell_30372",0,0,0,"vSMC/MC"
"Cell_30373",0.0448634203757201,0.164012578017583,-0.345732765740771,"EC-2"
"Cell_30374",0,0,0,"TAL-1"
"Cell_30375",0.113774164306213,-0.0443542700788717,0.0584340073198157,"Undef"
"Cell_30376",0,0,0,"PT-1"
"Cell_30377",0,0,0,"TAL-1"
"Cell_30378",0,0,0,"PC_CNT"
"Cell_30379",0,0,0,"TAL-1"
"Cell_30380",0,0,0,"IC-A"
"Cell_30381",0,0,0,"DCT/CNT"
"Cell_30382",0.261802429370307,0.443042779573921,-0.235846830904497,"IMM"
"Cell_30383",0.0585319572541094,0.031652835910285,0.00237419193491539,"Undef"
"Cell_30384",0.0424365090455759,0.150244195487958,-0.170244415715005,"EC-2"
"Cell_30385",0.128991969340606,0.198399414602495,-0.289476812655697,"Undef"
"Cell_30386",0,0,0,"PT-1"
"Cell_30387",0.0307731547508013,0.0960378236454277,-0.181141293697268,"EC-3"
"Cell_30388",0.0818816671130743,0.0747246246159339,0.163154980496904,"FIB"
"Cell_30389",0,0,0,"IC-B"
"Cell_30390",0,0,0,"DCT/CNT"
"Cell_30391",0,0,0,"TAL-1"
"Cell_30392",0.029501141472315,0.0921673939789613,-0.275030922013371,"PC_CNT"
"Cell_30393",0.0783880000533269,0.0223801070697901,-0.0740175564825167,"Undef"
"Cell_30394",0.0655829291699694,0.0528522809596937,-0.11510299482872,"EC-3"
"Cell_30395",0.272030876771527,0.232180686317401,0.817848838976561,"IMM"
"Cell_30396",0.0847576540970508,0.0385166943836661,-0.12783607119396,"PC_CNT"
"Cell_30397",0.218615305209618,0.235269097730019,-0.148531792382346,"PC_CNT"
"Cell_30398",0,0,0,"IC-B"
"Cell_30399",0,0,0,"TAL-1"
"Cell_30400",0.115836280612674,0.096154408916783,0.294363612281011,"PC_CNT"
"Cell_30401",0,0,0,"TAL-1"
"Cell_30402",0,0,0,"PC_CNT"
"Cell_30403",0.174436896524753,0.181665942913673,0.197647105934533,"TAL-2"
"Cell_30404",0,0,0,"TAL-1"
"Cell_30405",0.139197050924543,0.253958953720323,-0.112306918242998,"FIB"
"Cell_30406",0,0,0,"TAL-1"
"Cell_30407",0.0949971241140093,0.0906426764783353,-0.0376001865736326,"PC_CNT"
"Cell_30408",-0.0784026591074474,-0.0111985298815879,-0.277963563847202,"PODO"
"Cell_30409",0,0,0,"DCT/CNT"
"Cell_30410",0,0,0,"TAL-1"
"Cell_30411",0,0,0,"PT-1"
"Cell_30412",0,0,0,"TAL-2"
"Cell_30413",0,0,0,"TAL-1"
"Cell_30414",0,0,0,"TAL-1"
"Cell_30415",0,0,0,"TAL-2"
"Cell_30416",0.100042065365035,-0.00372704039350706,0.385414187793378,"vSMC/MC"
"Cell_30417",0,0,0,"DCT/CNT"
"Cell_30418",0,0,0,"TAL-1"
"Cell_30419",0,0,0,"TAL-1"
"Cell_30420",0.0362861317578624,0.0574425246910129,-0.194816661591752,"PC_CNT"
"Cell_30421",0.0967779247201219,-0.0702252391117806,0.183198229220268,"Undef"
"Cell_30422",0,0,0,"TAL-2"
"Cell_30423",0.119576801368682,0.140998094905858,-0.0508645494396712,"PC_CNT"
"Cell_30424",0,0,0,"TAL-1"
"Cell_30425",0,0,0,"TAL-1"
"Cell_30426",0,0,0,"TAL-1"
"Cell_30427",0,0,0,"TAL-2"
"Cell_30428",0.163264757147649,0.185738358352822,-0.130551922357261,"PROLIF"
"Cell_30429",0,0,0,"DCT/CNT"
"Cell_30430",0.156193231385064,0.0913396901193005,0.154370188435625,"Undef"
"Cell_30431",-0.00121530321478458,-0.117655166841815,-0.0729539148470474,"PT-1"
"Cell_30432",0.0708138089019148,0.111053643778482,-0.169679099889696,"FIB"
"Cell_30433",0.177582701754932,0.0803350985226855,0.473912830228453,"PC_CNT"
"Cell_30434",0,0,0,"DCT/CNT"
"Cell_30435",0.157023103402448,0.107910985877075,0.347945031463752,"PC"
"Cell_30436",0,0,0,"TAL-1"
"Cell_30437",0.12662844866412,0.229946152460269,0.12596388980246,"vSMC/MC"
"Cell_30438",0,0,0,"IC-A"
"Cell_30439",0,0,0,"Undef"
"Cell_30440",0.0742966688704521,0.149517098232707,-0.0370589573430769,"PC_CNT"
"Cell_30441",0.186550770755864,0.288465785914054,0.185642879002011,"FIB"
"Cell_30442",0.0984998930732108,0.148118784430253,-0.0628879833968969,"PC"
"Cell_30443",0,0,0,"TAL-2"
"Cell_30444",0.144760406075183,0.142283321218271,0.678652042947627,"ATL"
"Cell_30445",0,0,0,"PC_CNT"
"Cell_30446",0.122214628179541,0.0609071734293097,-0.0288040699354751,"EC-3"
"Cell_30447",0,0,0,"PC_CNT"
"Cell_30448",-0.0954164632336118,-0.0486633405996418,-0.0268651542299835,"PODO"
"Cell_30449",0,0,0,"IC-A"
"Cell_30450",0.111806718614372,0.140103309816723,-0.0791239111589717,"EC-4"
"Cell_30451",0.00469212755000442,0.129707864827389,-0.198188051846997,"PODO"
"Cell_30452",0.0357782232675324,-0.00861781220499225,-0.46832816403005,"Undef"
"Cell_30453",0,0,0,"TAL-1"
"Cell_30454",0.120533276893538,0.200549772462278,-0.116334602038227,"EC-2"
"Cell_30455",0,0,0,"IC-A"
"Cell_30456",0.217797237813045,0.353959986621592,-0.139391502737316,"PC"
"Cell_30457",0,0,0,"IC-A"
"Cell_30458",0,0,0,"IC-B"
"Cell_30459",0.108896205763701,0.386016902400118,-0.251154507202194,"TAL-2"
"Cell_30460",0.0989741609003729,0.177896144474709,-0.0253260897569407,"Uro"
"Cell_30461",0,0,0,"PT-1"
"Cell_30462",0.0192736450408715,-0.00613352685473345,-0.102218588629189,"Uro"
"Cell_30463",0.140543963493453,-0.0553707248479188,0.403207773227828,"IC-B"
"Cell_30464",0,0,0,"DCT/CNT"
"Cell_30465",0,0,0,"Undef"
"Cell_30466",0,0,0,"IC-B"
"Cell_30467",0,0,0,"TAL-1"
"Cell_30468",-0.0220230045183921,0.0589422308183417,-0.066836167277442,"PODO"
"Cell_30469",0.174866023124064,0.190949197987666,0.39757967338958,"Undef"
"Cell_30470",0.0905519178438495,0.130757046246017,0.144890389554446,"TAL-2"
"Cell_30471",0,0,0,"TAL-2"
"Cell_30472",0.193898878262392,0.163758585471077,0.357902416839302,"TAL-1"
"Cell_30473",0.124880214137822,0.0881196151486964,0.489980535660917,"TAL-2"
"Cell_30474",-0.0209607885880589,-0.0173932652015536,0.263015231969746,"Undef"
"Cell_30475",0,0,0,"PT-1"
"Cell_30476",0.0611033450951944,0.00634647421788026,0.13535042742726,"PT-1"
"Cell_30477",0,0,0,"PC_CNT"
"Cell_30478",0.14570254748581,0.300419345128776,0.293623914344593,"EC-2"
"Cell_30479",0.030070104863513,0.106792244012419,0.0418680705488866,"PC_CNT"
"Cell_30480",0,0,0,"DCT/CNT"
"Cell_30481",0,0,0,"TAL-2"
"Cell_30482",0,0,0,"PC_CNT"
"Cell_30483",0,0,0,"TAL-1"
"Cell_30484",0,0,0,"TAL-1"
"Cell_30485",0.169024128502447,0.352522988525,-0.0254459197162332,"FIB"
"Cell_30486",-0.0187294233631328,-0.113511629440339,-0.529149401855818,"PC_CNT"
"Cell_30487",0.294286822987985,0.391584255024463,0.43369539689698,"TAL-2"
"Cell_30488",0,0,0,"TAL-1"
"Cell_30489",0,0,0,"PT-1"
"Cell_30490",0,0,0,"PT-1"
"Cell_30491",0,0,0,"PC_CNT"
"Cell_30492",0,0,0,"TAL-1"
"Cell_30493",0.257547877133966,0.378479395993735,0.306107939697717,"FIB"
"Cell_30494",0.191047463299099,0.138629545598216,0.0228112217509081,"PC_CNT"
"Cell_30495",0,0,0,"TAL-1"
"Cell_30496",0.210382556583953,0.335690540575819,-0.0832447055137683,"vSMC/MC"
"Cell_30497",0.0755956661238465,0.112867485225234,-0.201108441750385,"PODO"
"Cell_30498",0.0741141505430881,0.245246844437842,-0.585102642356148,"Undef"
"Cell_30499",0,0,0,"PC_CNT"
"Cell_30500",0.07210143606382,0.0802536923823972,0.144579279373133,"FIB"
"Cell_30501",0.169233622712791,0.177653052782865,0.230279585745285,"vSMC/MC"
"Cell_30502",0,0,0,"TAL-2"
"Cell_30503",0,0,0,"TAL-1"
"Cell_30504",0.128011828102654,0.129582117405662,-0.119941714423985,"PC_CNT"
"Cell_30505",0.125033900641115,0.122156300525633,0.359054111510375,"PC"
"Cell_30506",0,0,0,"DCT/CNT"
"Cell_30507",0,0,0,"IC-A"
"Cell_30508",0.137782044899897,0.0927124391445008,0.0121707564169826,"PC"
"Cell_30509",0.0897401520035709,0.200911287333384,0.0847823601809042,"Undef"
"Cell_30510",0,0,0,"TAL-2"
"Cell_30511",0.262556480901911,0.249203417675836,-0.0558426554353276,"TAL-2"
"Cell_30512",0.132160450654975,0.195302924341185,0.256486442320469,"FIB"
"Cell_30513",0,0,0,"DCT/CNT"
"Cell_30514",0.135078174013123,0.203832346156423,-0.280295328823308,"EC-3"
"Cell_30515",0,0,0,"TAL-1"
"Cell_30516",0,0,0,"PC_CNT"
"Cell_30517",0.0330705125241106,0.0771434831423113,-0.0676167065484113,"EC-6"
"Cell_30518",0,0,0,"DCT/CNT"
"Cell_30519",0.124805103005906,0.230327693454207,-0.0479881291167669,"EC-3"
"Cell_30520",0.00983551193309296,-0.0281175878472644,-0.0749640265648663,"PT-1"
"Cell_30521",0,0,0,"TAL-2"
"Cell_30522",0,0,0,"TAL-1"
"Cell_30523",0,0,0,"TAL-1"
"Cell_30524",0,0,0,"TAL-1"
"Cell_30525",0,0,0,"Undef"
"Cell_30526",0.0382535154539126,-0.0266701089586354,-0.235433132749468,"EC-6"
"Cell_30527",0,0,0,"TAL-1"
"Cell_30528",0.108804870689333,-0.200074948762154,-0.0725763971171955,"PC_CNT"
"Cell_30529",0.162151350693856,0.265485025730703,-0.0845047122610919,"FIB"
"Cell_30530",0.127245389436844,0.0862457184138993,0.0631267213842872,"PC_CNT"
"Cell_30531",0,0,0,"PC_CNT"
"Cell_30532",0.12982846109561,0.133225426412241,0.0958577948609443,"PC"
"Cell_30533",0.141149994356014,0.24487372475867,0.199551888230633,"vSMC/MC"
"Cell_30534",0,0,0,"TAL-1"
"Cell_30535",0.0798809053022778,0.0576048254431885,-0.159886324407514,"PC_CNT"
"Cell_30536",0.0878602099855081,0.0444911843059185,-0.0288687869726529,"PODO"
"Cell_30537",0,0,0,"IC-A"
"Cell_30538",0.0501579537390414,-0.00839624208624162,-0.113150836492782,"FIB"
"Cell_30539",0.137402341605504,-0.0397013223678644,-0.284649182636314,"TAL-2"
"Cell_30540",-0.0479053391095201,0.112604939710913,-0.112933138697681,"PODO"
"Cell_30541",0,0,0,"TAL-1"
"Cell_30542",0.166066602250306,0.0474767738435685,-0.0171086640916229,"vSMC/MC"
"Cell_30543",0.237729439702665,0.0618292442370666,0.245837618287458,"PC_CNT"
"Cell_30544",0,0,0,"PC_CNT"
"Cell_30545",0,0,0,"TAL-1"
"Cell_30546",0,0,0,"PT-1"
"Cell_30547",0,0,0,"TAL-1"
"Cell_30548",0,0,0,"TAL-2"
"Cell_30549",0,0,0,"TAL-1"
"Cell_30550",0.00779730261255818,-0.0108736701039558,-0.390222454239008,"PROLIF"
"Cell_30551",0,0,0,"TAL-1"
"Cell_30552",0,0,0,"DCT/CNT"
"Cell_30553",0,0,0,"DCT/CNT"
"Cell_30554",0,0,0,"TAL-1"
"Cell_30555",0,0,0,"TAL-1"
"Cell_30556",0,0,0,"TAL-1"
"Cell_30557",0,0,0,"PC_CNT"
"Cell_30558",0.0220214235744398,0.151172607544789,0.0610792823964582,"Uro"
"Cell_30559",0.222901638976461,0.170539837205454,-0.116221931838685,"FIB"
"Cell_30560",0.0535191979339219,-0.109143681713304,0.322937613936746,"Uro"
"Cell_30561",0,0,0,"PC_CNT"
"Cell_30562",0,0,0,"DCT/CNT"
"Cell_30563",0,0,0,"IC-A"
"Cell_30564",0.386837818367935,0.411995944169259,0.483963406288901,"TAL-2"
"Cell_30565",0.0710900429778768,0.0729501260216697,-0.0905929708942379,"TAL-2"
"Cell_30566",0,0,0,"TAL-1"
"Cell_30567",0,0,0,"IC-A"
"Cell_30568",0,0,0,"TAL-1"
"Cell_30569",0,0,0,"TAL-2"
"Cell_30570",0.105896196943708,0.18951969033213,0.0918601582478898,"EC-6"
"Cell_30571",0,0,0,"TAL-2"
"Cell_30572",0,0,0,"DCT/CNT"
"Cell_30573",0.152146616586868,0.24659201092614,0.100783993870163,"EC-2"
"Cell_30574",0,0,0,"TAL-1"
"Cell_30575",0,0,0,"TAL-1"
"Cell_30576",0,0,0,"TAL-1"
"Cell_30577",0,0,0,"TAL-1"
"Cell_30578",0,0,0,"TAL-1"
"Cell_30579",0.438693359290849,0.335843380060732,1.7197942571454,"PC_CNT"
"Cell_30580",0,0,0,"DCT/CNT"
"Cell_30581",0,0,0,"TAL-1"
"Cell_30582",0,0,0,"PC_CNT"
"Cell_30583",0.0252014175294276,0.0582040675528062,-0.222444246855221,"Undef"
"Cell_30584",0,0,0,"PT-1"
"Cell_30585",0.0206762496755301,-0.0485174711241622,-0.293172465933174,"FIB"
"Cell_30586",0.163895357778421,0.157087599683445,-0.0236727353679252,"FIB"
"Cell_30587",0,0,0,"TAL-1"
"Cell_30588",0,0,0,"PC_CNT"
"Cell_30589",0.0843243720192617,0.241057132273947,-0.0402403053848617,"Uro"
"Cell_30590",0.193629052115248,0.263502830813845,0.224936205214897,"TAL-2"
"Cell_30591",0.0598366864748837,0.0752871593809875,0.135865447636495,"EC-3"
"Cell_30592",0.20066982326257,0.306564097669581,0.549921505804235,"FIB"
"Cell_30593",0,0,0,"PT-1"
"Cell_30594",0.1363995310668,0.0583590549112304,-0.118049971260858,"Undef"
"Cell_30595",0,0,0,"TAL-1"
"Cell_30596",0.100061989895325,0.162217182041605,0.1298359287953,"PODO"
"Cell_30597",0.158168540649324,0.156968279118425,0.540521150164474,"ATL"
"Cell_30598",0,0,0,"IC-A"
"Cell_30599",0.167584243874258,0.0652245338392585,0.466173625701408,"IC-B"
"Cell_30600",0.0460241597475278,-0.0584408531538475,-0.0734891618859686,"EC-1(gEC)"
"Cell_30601",0,0,0,"TAL-2"
"Cell_30602",0,0,0,"TAL-1"
"Cell_30603",0,0,0,"TAL-1"
"Cell_30604",-0.00478306451915944,0.0553614077938237,-0.27681524628481,"Undef"
"Cell_30605",0,0,0,"IC-B"
"Cell_30606",0,0,0,"DCT/CNT"
"Cell_30607",0.199851366138763,0.195283769832218,0.0271294105305911,"PC_CNT"
"Cell_30608",0,0,0,"TAL-2"
"Cell_30609",0.172557106108837,0.0834881479379685,-0.351317176772482,"PC_CNT"
"Cell_30610",0,0,0,"TAL-2"
"Cell_30611",0,0,0,"IC-A"
"Cell_30612",0,0,0,"TAL-1"
"Cell_30613",0,0,0,"PC_CNT"
"Cell_30614",0,0,0,"PC_CNT"
"Cell_30615",0.15073580590786,0.229591247206553,0.00841434547846437,"TAL-2"
"Cell_30616",0.149516472831056,0.172508480181331,-0.087506812145608,"PC"
"Cell_30617",0,0,0,"ATL"
"Cell_30618",0.0793584066857744,0.296881858220857,-0.0766144911188798,"EC-2"
"Cell_30619",0,0,0,"TAL-1"
"Cell_30620",0,0,0,"PT-1"
"Cell_30621",0,0,0,"TAL-1"
"Cell_30622",0,0,0,"TAL-2"
"Cell_30623",0.127362977069041,0.339038032545909,0.0159207499546109,"EC-1(gEC)"
"Cell_30624",0.0614613564434723,-0.127781446697785,0.0332307482353432,"PROLIF"
"Cell_30625",0,0,0,"TAL-2"
"Cell_30626",0.0479269041687704,0.0347793823545747,0.186626257877949,"TAL-2"
"Cell_30627",0.246300107162851,0.132952826644283,0.603993364551425,"FIB"
"Cell_30628",-0.0387692877365881,-0.204724355603528,-0.0447187712969901,"PT-1"
"Cell_30629",0,0,0,"DCT/CNT"
"Cell_30630",0,0,0,"TAL-1"
"Cell_30631",0,0,0,"PC_CNT"
"Cell_30632",0,0,0,"TAL-1"
"Cell_30633",0.208804890820431,0.141747787644055,0.230495212203886,"PC_CNT"
"Cell_30634",0.0890009469608184,0.0879560755320398,-0.22155126838416,"Undef"
"Cell_30635",0,0,0,"TAL-1"
"Cell_30636",0,0,0,"PT-1"
"Cell_30637",0.0692370223602279,0.271566483161761,0.156160360662676,"EC-3"
"Cell_30638",0,0,0,"TAL-1"
"Cell_30639",0.0228653351158941,-0.0290660811128324,0.271874309870339,"EC-3"
"Cell_30640",0.174088214309578,0.186644969075177,-0.180126945412077,"IMM"
"Cell_30641",0.147957384494666,0.22575580144369,-0.057847540439302,"EC-2"
"Cell_30642",0.107873119513915,0.0278069664995961,0.129538452334469,"Undef"
"Cell_30643",0.0129856609005504,0.0184787261271061,-0.309292773925322,"EC-5"
"Cell_30644",0.204760651676394,0.248176962690626,0.150663475859535,"PC_CNT"
"Cell_30645",0,0,0,"Undef"
"Cell_30646",0,0,0,"DCT/CNT"
"Cell_30647",0.247281815309772,0.0367960861886948,0.141066501478066,"PC_CNT"
"Cell_30648",0.11580815136942,0.103926743979575,-0.110645871870633,"PC_CNT"
"Cell_30649",-0.00280650829877355,0.0338628523109407,0.0402603329997736,"PODO"
"Cell_30650",0.098668366060115,0.194717547682002,0.0882816689617945,"FIB"
"Cell_30651",0,0,0,"TAL-2"
"Cell_30652",0.160849652131533,0.298290549116347,0.593197880472091,"PC_CNT"
"Cell_30653",0,0,0,"DCT/CNT"
"Cell_30654",0,0,0,"PC_CNT"
"Cell_30655",0,0,0,"PC_CNT"
"Cell_30656",0.116974429290269,0.100138968711318,-0.00573101009258214,"PC_CNT"
"Cell_30657",0,0,0,"TAL-1"
"Cell_30658",0,0,0,"TAL-1"
"Cell_30659",0,0,0,"EC-2"
"Cell_30660",0,0,0,"TAL-1"
"Cell_30661",0,0,0,"TAL-2"
"Cell_30662",0,0,0,"PT-1"
"Cell_30663",0,0,0,"TAL-1"
"Cell_30664",0.0856312031510061,0.0683452682526219,-0.0639626216680523,"PC_CNT"
"Cell_30665",0.0719194888875236,0.0798407851109614,0.396503451427357,"Uro"
"Cell_30666",0,0,0,"IC-B"
"Cell_30667",0,0,0,"TAL-1"
"Cell_30668",0,0,0,"TAL-1"
"Cell_30669",0.14052752453063,0.175050273527282,0.22351152975115,"FIB"
"Cell_30670",0,0,0,"TAL-1"
"Cell_30671",0.0421028944600973,0.0160635738326977,0.224740336280155,"ADIPO"
"Cell_30672",0,0,0,"PT-1"
"Cell_30673",0,0,0,"TAL-2"
"Cell_30674",0,0,0,"TAL-1"
"Cell_30675",0.0860850492008977,0.0291194646010769,0.0469854063316556,"PC_CNT"
"Cell_30676",0.120484411717791,0.138199883593645,0.13172831369176,"EC-2"
"Cell_30677",0,0,0,"TAL-1"
"Cell_30678",0,0,0,"TAL-2"
"Cell_30679",0.16265151069425,0.168852922529356,0.478469432094031,"vSMC/MC"
"Cell_30680",0.207962806538525,0.35757533042565,0.126543115911602,"vSMC/MC"
"Cell_30681",0,0,0,"PC_CNT"
"Cell_30682",0.0135230473828282,-0.141013419185078,-0.236793622512294,"Undef"
"Cell_30683",0.0662590491648081,-0.0195486208672193,0.158993842397524,"Undef"
"Cell_30684",0.245612400875324,0.321974426433465,0.100373194082553,"FIB"
"Cell_30685",0.150591953452127,0.25108870207321,0.0245162220348817,"EC-3"
"Cell_30686",0.126124972638845,0.0416907322124231,-0.0628244075592401,"PC_CNT"
"Cell_30687",0,0,0,"TAL-2"
"Cell_30688",0.126392641303544,0.136041317534365,0.141866323581043,"EC-4"
"Cell_30689",0,0,0,"TAL-1"
"Cell_30690",-0.0469387820500696,-0.0646915796915069,-0.238391839966116,"PODO"
"Cell_30691",0.253650407379433,0.254577500382167,0.278922886490885,"vSMC/MC"
"Cell_30692",0,0,0,"TAL-2"
"Cell_30693",0.0660252767701058,0.0829880477045138,0.0184961785318137,"vSMC/MC"
"Cell_30694",0,0,0,"DCT/CNT"
"Cell_30695",0,0,0,"IC-B"
"Cell_30696",0.340070809363573,0.35309960189114,-0.0324082017017977,"FIB"
"Cell_30697",0,0,0,"TAL-1"
"Cell_30698",0,0,0,"TAL-1"
"Cell_30699",0,0,0,"TAL-1"
"Cell_30700",0.139582990642726,0.211767342379368,-0.158927390398936,"EC-3"
"Cell_30701",0.181986381407208,0.193803852849129,-0.236686452684659,"PC_CNT"
"Cell_30702",0,0,0,"PC_CNT"
"Cell_30703",0.139701269265372,0.175913816097621,-0.146010411799027,"PC_CNT"
"Cell_30704",0.231089278793746,0.249175140240624,0.250224229856087,"PC"
"Cell_30705",-0.0264557948112806,-0.229675428374929,-0.446489188496588,"PC_CNT"
"Cell_30706",0.176058720299956,0.291392257038344,0.437964332771846,"FIB"
"Cell_30707",0.182467912773269,0.246485483839413,0.140227848961382,"FIB"
"Cell_30708",0,0,0,"PT-1"
"Cell_30709",0.201166842119001,0.309335921032766,-0.279645378282541,"FIB"
"Cell_30710",0,0,0,"PT-1"
"Cell_30711",0,0,0,"TAL-1"
"Cell_30712",0,0,0,"DCT/CNT"
"Cell_30713",0,0,0,"TAL-1"
"Cell_30714",0,0,0,"TAL-1"
"Cell_30715",0,0,0,"TAL-1"
"Cell_30716",0.0854835155514747,0.0496771907089573,-0.0233713831138531,"TAL-1"
"Cell_30717",0,0,0,"PC_CNT"
"Cell_30718",0,0,0,"TAL-2"
"Cell_30719",0.27220520395951,0.247986775612119,0.0724026000954666,"PC"
"Cell_30720",0.175666083884301,0.0898134613681346,0.0655282226128828,"PT-1"
"Cell_30721",0,0,0,"PODO"
"Cell_30722",0,0,0,"TAL-2"
"Cell_30723",0.013144971232522,0.0574465196134766,-0.253034690542808,"PC_CNT"
"Cell_30724",0,0,0,"IC-A"
"Cell_30725",0.00228470517121365,0.119246313689192,-0.120817816919179,"EC-6"
"Cell_30726",-0.0364091540632325,0.0570429451167097,-0.234990890070221,"vSMC/MC"
"Cell_30727",0.123585212574264,0.0955757750636795,-0.151606219508477,"PC_CNT"
"Cell_30728",0,0,0,"TAL-1"
"Cell_30729",0,0,0,"DCT/CNT"
"Cell_30730",0.197700352298586,0.185008479507433,0.16697661764906,"FIB"
"Cell_30731",0,0,0,"TAL-1"
"Cell_30732",0.15554092174852,0.0819855569431062,-0.13552209304413,"Undef"
"Cell_30733",0.147350589014135,0.309524610574133,0.01832175624508,"vSMC/MC"
"Cell_30734",0,0,0,"TAL-1"
"Cell_30735",0.148362707238901,0.0198424797672387,0.430902600727786,"Undef"
"Cell_30736",0.117674379562999,0.0292096185388652,0.252543009347641,"PC_CNT"
"Cell_30737",0,0,0,"Undef"
"Cell_30738",0,0,0,"PT-1"
"Cell_30739",0,0,0,"TAL-1"
"Cell_30740",0,0,0,"IC-B"
"Cell_30741",0.161851265814993,0.28011718019674,0.0922986339818762,"vSMC/MC"
"Cell_30742",0.188930928109356,0.398009450987047,-0.145369331328959,"IMM"
"Cell_30743",0,0,0,"DCT/CNT"
"Cell_30744",0.116108110290659,0.152771205552087,0.166022884478652,"FIB"
"Cell_30745",0,0,0,"PC_CNT"
"Cell_30746",0,0,0,"IC-A"
"Cell_30747",0,0,0,"TAL-2"
"Cell_30748",0,0,0,"TAL-1"
"Cell_30749",0.211140179330041,0.406199351366687,0.0244090687676852,"Undef"
"Cell_30750",0.189199133925284,0.356549237622961,0.116935127877042,"TAL-2"
"Cell_30751",0,0,0,"TAL-2"
"Cell_30752",0.0973608939739568,0.00665875147135897,0.0202417681736816,"TAL-1"
"Cell_30753",0.114191318587762,0.204795472165359,0.0218883319196694,"Uro"
"Cell_30754",0.0998206429015411,0.00283047844065876,0.0169193329389,"Undef"
"Cell_30755",0.0630582412049275,0.238565407585788,-0.272039223953255,"Undef"
"Cell_30756",0,0,0,"TAL-1"
"Cell_30757",0.0577661170588301,0.0802925078752718,-0.0163171267963859,"EC-6"
