"","Aged1","celltype"
"Cell_43330",0.0241770792702808,"FIB"
"Cell_43331",0.141364737566125,"Undef"
"Cell_43332",0.103976249933479,"PT-2"
"Cell_43333",0,"TAL-1"
"Cell_43334",0,"TAL-2"
"Cell_43335",0.000623360781041526,"PODO"
"Cell_43336",0.0338830500686153,"EC-2"
"Cell_43337",0,"PT-1"
"Cell_43338",-0.00252746446568697,"FIB"
"Cell_43339",0,"TAL-2"
"Cell_43340",0,"PC_CNT"
"Cell_43341",0,"DCT/CNT"
"Cell_43342",0.0786673572108322,"IMM"
"Cell_43343",0,"EC-3"
"Cell_43344",0,"PT-1"
"Cell_43345",0,"DCT/CNT"
"Cell_43346",0.00245367214115239,"EC-2"
"Cell_43347",0,"TAL-1"
"Cell_43348",0,"IC-A"
"Cell_43349",0,"TAL-1"
"Cell_43350",0.0565291118870158,"EC-2"
"Cell_43351",0,"TAL-2"
"Cell_43352",0,"DCT/CNT"
"Cell_43353",0,"PT-1"
"Cell_43354",0,"TAL-1"
"Cell_43355",0,"PC_CNT"
"Cell_43356",0,"PT-1"
"Cell_43357",0.091928064498464,"PT-1"
"Cell_43358",0,"TAL-1"
"Cell_43359",0,"TAL-1"
"Cell_43360",0.0687856473899961,"Undef"
"Cell_43361",0,"TAL-1"
"Cell_43362",-0.0130561105231257,"EC-2"
"Cell_43363",0,"TAL-1"
"Cell_43364",0,"PODO"
"Cell_43365",0,"PT-1"
"Cell_43366",0,"TAL-1"
"Cell_43367",0.107056405505325,"FIB"
"Cell_43368",0.0679604479459801,"FIB"
"Cell_43369",0,"DCT/CNT"
"Cell_43370",0,"PT-1"
"Cell_43371",0,"TAL-1"
"Cell_43372",0.156451432698779,"PT-1"
"Cell_43373",0,"IC-A"
"Cell_43374",0.0999039027502163,"PT-1"
"Cell_43375",0,"EC-2"
"Cell_43376",0,"TAL-1"
"Cell_43377",0.124003044348502,"PT-1"
"Cell_43378",0.0403176598203031,"PECs?"
"Cell_43379",0,"PT-1"
"Cell_43380",0,"IC-B"
"Cell_43381",0.0833699232282173,"FIB"
"Cell_43382",0,"TAL-1"
"Cell_43383",0,"PT-1"
"Cell_43384",0,"PC_CNT"
"Cell_43385",0,"PC_CNT"
"Cell_43386",0.00490337324493584,"EC-3"
"Cell_43387",-0.0221373797628437,"vSMC/MC"
"Cell_43388",0,"TAL-2"
"Cell_43389",0,"PC_CNT"
"Cell_43390",0,"TAL-1"
"Cell_43391",0,"PT-1"
"Cell_43392",0.0577121873874454,"PODO"
"Cell_43393",0,"DCT/CNT"
"Cell_43394",0.00663490220341195,"PODO"
"Cell_43395",0.0834512065050972,"IC-B"
"Cell_43396",0,"PT-1"
"Cell_43397",0,"TAL-2"
"Cell_43398",0,"TAL-1"
"Cell_43399",0.114563081798284,"FIB"
"Cell_43400",0.0818272944511028,"EC-5"
"Cell_43401",0,"TAL-2"
"Cell_43402",0,"TAL-1"
"Cell_43403",0.334669220951103,"PT-1"
"Cell_43404",0.077785482095784,"PODO"
"Cell_43405",0,"TAL-1"
"Cell_43406",0,"PT-1"
"Cell_43407",0,"TAL-2"
"Cell_43408",0.135319900544146,"IC-A"
"Cell_43409",0,"PT-1"
"Cell_43410",0,"TAL-2"
"Cell_43411",0,"IC-B"
"Cell_43412",0,"TAL-2"
"Cell_43413",0,"DCT/CNT"
"Cell_43414",0.0620347194777122,"EC-4"
"Cell_43415",0,"PT-1"
"Cell_43416",0,"TAL-2"
"Cell_43417",0.0577447713573664,"EC-3"
"Cell_43418",0.043442083869211,"FIB"
"Cell_43419",0,"PT-1"
"Cell_43420",0,"TAL-1"
"Cell_43421",0,"DCT/CNT"
"Cell_43422",0,"PC_CNT"
"Cell_43423",0.151961371339394,"PT-1"
"Cell_43424",0,"PC_CNT"
"Cell_43425",0,"PT-1"
"Cell_43426",0.011022952547522,"EC-2"
"Cell_43427",0,"PT-1"
"Cell_43428",0,"Undef"
"Cell_43429",0,"TAL-1"
"Cell_43430",-0.00516003477259441,"EC-2"
"Cell_43431",0.0379310024590618,"EC-4"
"Cell_43432",0,"DCT/CNT"
"Cell_43433",0.0224717194243816,"vSMC/MC"
"Cell_43434",0.00519133855236859,"EC-2"
"Cell_43435",0,"PT-1"
"Cell_43436",0,"TAL-1"
"Cell_43437",0.157958060840335,"PT-1"
"Cell_43438",0.154764528218127,"PT-2"
"Cell_43439",0,"TAL-1"
"Cell_43440",0,"DCT/CNT"
"Cell_43441",0,"IC-B"
"Cell_43442",0.0936910182766577,"FIB"
"Cell_43443",0,"PC_CNT"
"Cell_43444",0,"PT-1"
"Cell_43445",0,"PC_CNT"
"Cell_43446",0,"TAL-1"
"Cell_43447",0,"DCT/CNT"
"Cell_43448",0.0104515591896579,"EC-3"
"Cell_43449",0,"PT-1"
"Cell_43450",0.0397886427798093,"PODO"
"Cell_43451",0,"DCT/CNT"
"Cell_43452",0,"PC_CNT"
"Cell_43453",0,"TAL-2"
"Cell_43454",0,"DCT/CNT"
"Cell_43455",0.0250683930560461,"EC-2"
"Cell_43456",0,"Undef"
"Cell_43457",0,"DCT/CNT"
"Cell_43458",0,"TAL-2"
"Cell_43459",0,"IC-B"
"Cell_43460",0.0161659185614358,"PODO"
"Cell_43461",0,"DCT/CNT"
"Cell_43462",0,"DCT/CNT"
"Cell_43463",-0.00119158397420849,"EC-2"
"Cell_43464",0.110503678360746,"FIB"
"Cell_43465",0,"DCT/CNT"
"Cell_43466",0,"TAL-1"
"Cell_43467",0,"TAL-1"
"Cell_43468",0,"PODO"
"Cell_43469",0,"TAL-1"
"Cell_43470",0,"TAL-1"
"Cell_43471",0,"PT-1"
"Cell_43472",0.119642008894512,"PT-1"
"Cell_43473",0,"PT-1"
"Cell_43474",0,"TAL-1"
"Cell_43475",0,"PT-1"
"Cell_43476",0,"DCT/CNT"
"Cell_43477",0.0194754423124149,"PODO"
"Cell_43478",0,"PT-1"
"Cell_43479",0,"TAL-1"
"Cell_43480",0,"TAL-1"
"Cell_43481",0,"DCT/CNT"
"Cell_43482",0,"DCT/CNT"
"Cell_43483",0.03606884063081,"PECs?"
"Cell_43484",0,"TAL-2"
"Cell_43485",0.0457971043166381,"PODO"
"Cell_43486",0.0166250942158395,"vSMC/MC"
"Cell_43487",0.165963188084709,"PT-1"
"Cell_43488",0,"PT-1"
"Cell_43489",0,"DCT/CNT"
"Cell_43490",0,"DCT/CNT"
"Cell_43491",0,"TAL-1"
"Cell_43492",0,"PT-1"
"Cell_43493",0.0169151745697665,"FIB"
"Cell_43494",0.118646847790034,"FIB"
"Cell_43495",0,"PT-1"
"Cell_43496",0,"TAL-1"
"Cell_43497",0,"PT-1"
"Cell_43498",0,"PT-1"
"Cell_43499",0,"DCT/CNT"
"Cell_43500",0,"PT-1"
"Cell_43501",0,"DCT/CNT"
"Cell_43502",0,"DCT/CNT"
"Cell_43503",0.0826813086125704,"EC-2"
"Cell_43504",0.0286124657113511,"FIB"
"Cell_43505",0.0044028187895358,"EC-5"
"Cell_43506",0,"TAL-2"
"Cell_43507",0,"DCT/CNT"
"Cell_43508",0,"TAL-1"
"Cell_43509",0.0585916400981675,"IMM"
"Cell_43510",0,"TAL-1"
"Cell_43511",0,"TAL-2"
"Cell_43512",0.028407986801287,"EC-2"
"Cell_43513",0,"IC-B"
"Cell_43514",0,"vSMC/MC"
"Cell_43515",0,"FIB"
"Cell_43516",0,"ATL"
"Cell_43517",0.0857944259673288,"PODO"
"Cell_43518",0.0332700893345445,"vSMC/MC"
"Cell_43519",0,"TAL-1"
"Cell_43520",0,"PT-1"
"Cell_43521",0,"IC-B"
"Cell_43522",0.103415864073471,"PT-1"
"Cell_43523",0,"DCT/CNT"
"Cell_43524",0.13348110674732,"PT-1"
"Cell_43525",0.0613094245869726,"PODO"
"Cell_43526",0.148278810836496,"PT-1"
"Cell_43527",0.0644474086869346,"PODO"
"Cell_43528",0,"TAL-1"
"Cell_43529",0,"DCT/CNT"
"Cell_43530",0,"PT-1"
"Cell_43531",0.045329247748306,"FIB"
"Cell_43532",0.0631612854683181,"IMM"
"Cell_43533",0.0333945604039451,"FIB"
"Cell_43534",0,"TAL-1"
"Cell_43535",0,"PT-1"
"Cell_43536",0,"IC-B"
"Cell_43537",0.0473467081768647,"FIB"
"Cell_43538",0,"IC-B"
"Cell_43539",0.0944951518836734,"FIB"
"Cell_43540",0.103138497716498,"PC_CNT"
"Cell_43541",0,"TAL-1"
"Cell_43542",0,"PT-1"
"Cell_43543",0,"IC-A"
"Cell_43544",0,"DCT/CNT"
"Cell_43545",0,"PT-1"
"Cell_43546",0,"PC_CNT"
"Cell_43547",0,"DCT/CNT"
"Cell_43548",0,"PT-1"
"Cell_43549",0.00969351283800829,"EC-4"
"Cell_43550",0,"TAL-1"
"Cell_43551",0,"PT-1"
"Cell_43552",0,"IC-A"
"Cell_43553",0,"TAL-2"
"Cell_43554",0,"TAL-1"
"Cell_43555",0,"TAL-2"
"Cell_43556",0,"TAL-1"
"Cell_43557",0,"PT-2"
"Cell_43558",0,"DCT/CNT"
"Cell_43559",0,"PT-1"
"Cell_43560",0,"IC-B"
"Cell_43561",0,"PT-1"
"Cell_43562",0.0627604967610853,"PODO"
"Cell_43563",0,"TAL-2"
"Cell_43564",0,"TAL-2"
"Cell_43565",0,"vSMC/MC"
"Cell_43566",0,"PT-1"
"Cell_43567",0.152648276442673,"PT-1"
"Cell_43568",0,"TAL-2"
"Cell_43569",0,"TAL-1"
"Cell_43570",0.128653827277399,"FIB"
"Cell_43571",0.0795029478243156,"FIB"
"Cell_43572",0,"PT-1"
"Cell_43573",0.0573765645884151,"PECs?"
"Cell_43574",0,"TAL-2"
"Cell_43575",0.0344629641392878,"EC-2"
"Cell_43576",0.00714365874036677,"EC-3"
"Cell_43577",0.0930589229949622,"FIB"
"Cell_43578",0,"PT-1"
"Cell_43579",0,"PC_CNT"
"Cell_43580",0,"TAL-1"
"Cell_43581",0.0707517406773884,"FIB"
"Cell_43582",0,"TAL-1"
"Cell_43583",0,"PT-1"
"Cell_43584",0.0840992036384837,"EC-2"
"Cell_43585",0,"PT-1"
"Cell_43586",0,"DCT/CNT"
"Cell_43587",0,"PC_CNT"
"Cell_43588",0,"DCT/CNT"
"Cell_43589",0.0159861210558082,"EC-2"
"Cell_43590",0.0829473965852731,"Undef"
"Cell_43591",0.122150511676314,"PT-1"
"Cell_43592",0.143324141284006,"PT-1"
"Cell_43593",0,"EC-2"
"Cell_43594",0,"TAL-1"
"Cell_43595",0,"DCT/CNT"
"Cell_43596",0.0656479088053809,"PT-1"
"Cell_43597",0,"PODO"
"Cell_43598",0,"TAL-2"
"Cell_43599",0,"TAL-1"
"Cell_43600",0,"TAL-1"
"Cell_43601",0,"IC-B"
"Cell_43602",0,"TAL-2"
"Cell_43603",0.0137499306891763,"EC-2"
"Cell_43604",0.0885933410178429,"PT-1"
"Cell_43605",0,"IC-A"
"Cell_43606",0,"FIB"
"Cell_43607",0,"TAL-2"
"Cell_43608",0.0678472482982259,"IMM"
"Cell_43609",0,"PT-1"
"Cell_43610",0,"PT-1"
"Cell_43611",0.00108418862121007,"FIB"
"Cell_43612",0,"PT-1"
"Cell_43613",0.0769614703136153,"Undef"
"Cell_43614",0,"TAL-1"
"Cell_43615",0.000477201902693902,"EC-2"
"Cell_43616",0,"PT-1"
"Cell_43617",0,"TAL-1"
"Cell_43618",0,"DCT/CNT"
"Cell_43619",0,"TAL-1"
"Cell_43620",0,"Undef"
"Cell_43621",0,"PT-1"
"Cell_43622",0,"DCT/CNT"
"Cell_43623",0,"TAL-2"
"Cell_43624",0.0369532070025103,"EC-2"
"Cell_43625",0,"TAL-1"
"Cell_43626",0.0330482709843049,"TAL-2"
"Cell_43627",0.0491146426676279,"PECs?"
"Cell_43628",0.0854596685591854,"PROLIF"
"Cell_43629",0,"IC-A"
"Cell_43630",0,"PT-1"
"Cell_43631",0,"PT-1"
"Cell_43632",0,"PT-1"
"Cell_43633",0.100443478187493,"PT-1"
"Cell_43634",0.0953852863685881,"IMM"
"Cell_43635",0,"IC-B"
"Cell_43636",0,"PT-1"
"Cell_43637",0,"TAL-2"
"Cell_43638",0,"TAL-1"
"Cell_43639",0,"TAL-1"
"Cell_43640",0.0831927828910787,"Undef"
"Cell_43641",0,"TAL-1"
"Cell_43642",0,"PT-1"
"Cell_43643",0,"TAL-1"
"Cell_43644",0,"PT-1"
"Cell_43645",0,"IC-B"
"Cell_43646",0,"TAL-1"
"Cell_43647",0.00631077918859019,"FIB"
"Cell_43648",0.16754299857037,"PT-1"
"Cell_43649",0,"PT-1"
"Cell_43650",0.0183531817458742,"EC-2"
"Cell_43651",0,"TAL-1"
"Cell_43652",0.155168750197619,"PT-1"
"Cell_43653",0.128813671729447,"FIB"
"Cell_43654",0,"PT-1"
"Cell_43655",0,"PT-1"
"Cell_43656",0,"FIB"
"Cell_43657",0.0238801778876917,"vSMC/MC"
"Cell_43658",0,"DCT/CNT"
"Cell_43659",0,"PT-1"
"Cell_43660",0,"TAL-1"
"Cell_43661",0.122789638577451,"FIB"
"Cell_43662",0,"IC-B"
"Cell_43663",0.0188458850630496,"vSMC/MC"
"Cell_43664",0,"DCT/CNT"
"Cell_43665",0,"PT-1"
"Cell_43666",0,"PT-1"
"Cell_43667",0,"DCT/CNT"
"Cell_43668",0,"DCT/CNT"
"Cell_43669",0.0191374968149499,"EC-5"
"Cell_43670",0.0240065507997176,"FIB"
"Cell_43671",0,"TAL-1"
"Cell_43672",0,"TAL-2"
"Cell_43673",0,"PT-1"
"Cell_43674",0,"FIB"
"Cell_43675",0,"TAL-1"
"Cell_43676",0,"TAL-1"
"Cell_43677",0.0967317522530904,"FIB"
"Cell_43678",0.0968648344027311,"FIB"
"Cell_43679",0,"TAL-2"
"Cell_43680",0,"PT-1"
"Cell_43681",0,"EC-3"
"Cell_43682",0.0390959442093917,"FIB"
"Cell_43683",0.00386464186871222,"EC-2"
"Cell_43684",0,"TAL-2"
"Cell_43685",0,"DCT/CNT"
"Cell_43686",0.0371389187285882,"PODO"
"Cell_43687",0,"PT-1"
"Cell_43688",0.0865103858574516,"PT-1"
"Cell_43689",0,"IC-B"
"Cell_43690",-0.000406588443431444,"EC-4"
"Cell_43691",0,"PT-1"
"Cell_43692",0.0866995823583588,"PT-1"
"Cell_43693",0.0043300085743958,"vSMC/MC"
"Cell_43694",0,"DCT/CNT"
"Cell_43695",0,"DCT/CNT"
"Cell_43696",0.0840096259877452,"FIB"
"Cell_43697",0,"IC-A"
"Cell_43698",0.066049552785898,"FIB"
"Cell_43699",0,"TAL-2"
"Cell_43700",0,"TAL-1"
"Cell_43701",0,"TAL-2"
"Cell_43702",0,"DCT/CNT"
"Cell_43703",0,"TAL-1"
"Cell_43704",0,"IC-A"
"Cell_43705",0,"DCT/CNT"
"Cell_43706",0.0526225482438173,"PC"
"Cell_43707",0,"TAL-1"
"Cell_43708",0,"PC_CNT"
"Cell_43709",0,"PC_CNT"
"Cell_43710",0.0892133140739677,"vSMC/MC"
"Cell_43711",0,"IC-B"
"Cell_43712",0.079956405892156,"EC-2"
"Cell_43713",0,"DCT/CNT"
"Cell_43714",0,"TAL-2"
"Cell_43715",0,"PECs?"
"Cell_43716",0.102809038650851,"Undef"
"Cell_43717",0,"PT-1"
"Cell_43718",0,"PT-1"
"Cell_43719",0,"TAL-2"
"Cell_43720",0.05148667179858,"FIB"
"Cell_43721",0,"PT-1"
"Cell_43722",0,"IC-B"
"Cell_43723",0.157804580504646,"PT-1"
"Cell_43724",0,"PT-2"
"Cell_43725",0,"PC_CNT"
"Cell_43726",0.185079847982717,"PT-1"
"Cell_43727",0,"TAL-1"
"Cell_43728",0,"PT-1"
"Cell_43729",0,"PC_CNT"
"Cell_43730",0,"TAL-1"
"Cell_43731",0,"TAL-1"
"Cell_43732",0,"IC-A"
"Cell_43733",-0.00781301587381361,"IMM"
"Cell_43734",-0.0287774527118567,"vSMC/MC"
"Cell_43735",0,"TAL-1"
"Cell_43736",0,"DCT/CNT"
"Cell_43737",0,"PC_CNT"
"Cell_43738",0,"PT-1"
"Cell_43739",0,"IC-A"
"Cell_43740",0,"PROLIF"
"Cell_43741",0,"TAL-1"
"Cell_43742",0.0333892909629177,"PODO"
"Cell_43743",0.178935282878445,"PT-1"
"Cell_43744",0,"IC-B"
"Cell_43745",0.072061992711139,"PT-1"
"Cell_43746",0,"PT-1"
"Cell_43747",0.046829846071854,"FIB"
"Cell_43748",0,"PT-1"
"Cell_43749",0,"TAL-1"
"Cell_43750",0,"TAL-1"
"Cell_43751",0.0357208137040176,"FIB"
"Cell_43752",0.0834438341752309,"IC-A"
"Cell_43753",0.131746747290313,"PT-1"
"Cell_43754",0.1219324436143,"FIB"
"Cell_43755",0.0433215778430368,"PODO"
"Cell_43756",0,"PT-1"
"Cell_43757",0,"TAL-2"
"Cell_43758",0,"TAL-2"
"Cell_43759",0,"PT-1"
"Cell_43760",0,"DCT/CNT"
"Cell_43761",0.0045468083570574,"EC-2"
"Cell_43762",0.00204845685795935,"EC-2"
"Cell_43763",0,"PC_CNT"
"Cell_43764",0,"PT-1"
"Cell_43765",0,"DCT/CNT"
"Cell_43766",0,"PC_CNT"
"Cell_43767",0,"PT-1"
"Cell_43768",0,"IC-B"
"Cell_43769",0,"IC-A"
"Cell_43770",0,"PT-1"
"Cell_43771",0,"PT-1"
"Cell_43772",0,"DCT/CNT"
"Cell_43773",0,"PT-1"
"Cell_43774",0,"TAL-2"
"Cell_43775",0,"TAL-1"
"Cell_43776",0,"TAL-1"
"Cell_43777",-0.0123011199816835,"EC-3"
"Cell_43778",0.0771787370300093,"EC-2"
"Cell_43779",0,"IC-B"
"Cell_43780",0.0857329670877359,"FIB"
"Cell_43781",0,"PC_CNT"
"Cell_43782",0.0363778686052134,"EC-2"
"Cell_43783",0,"TAL-2"
"Cell_43784",0.0624211674037175,"IMM"
"Cell_43785",0.1078210444,"PT-1"
"Cell_43786",0.174816863583849,"PT-1"
"Cell_43787",0,"DCT/CNT"
"Cell_43788",0.153257459971075,"PT-1"
"Cell_43789",0.00749723086298726,"EC-3"
"Cell_43790",0.0618689568094165,"FIB"
"Cell_43791",0,"DCT/CNT"
"Cell_43792",0,"IC-B"
"Cell_43793",0,"PT-1"
"Cell_43794",0,"TAL-2"
"Cell_43795",0,"TAL-1"
"Cell_43796",0.0541899349615245,"PECs?"
"Cell_43797",0,"PT-1"
"Cell_43798",0.124102869637485,"IMM"
"Cell_43799",0,"TAL-1"
"Cell_43800",0,"PT-1"
"Cell_43801",0.109299530475662,"FIB"
"Cell_43802",0,"IC-B"
"Cell_43803",0.0638080713721796,"FIB"
"Cell_43804",0,"TAL-2"
"Cell_43805",0.127046754110348,"PT-1"
"Cell_43806",0,"IC-B"
"Cell_43807",0,"TAL-1"
"Cell_43808",0,"TAL-1"
"Cell_43809",0,"IC-A"
"Cell_43810",0,"PT-1"
"Cell_43811",0,"TAL-1"
"Cell_43812",0,"TAL-1"
"Cell_43813",0,"TAL-2"
"Cell_43814",0,"TAL-1"
"Cell_43815",0.0570645860181948,"EC-2"
"Cell_43816",0.0471633443776748,"IMM"
"Cell_43817",0.036849328657894,"FIB"
"Cell_43818",0.0423992797199186,"FIB"
"Cell_43819",0,"DCT/CNT"
"Cell_43820",0,"EC-3"
"Cell_43821",0,"TAL-1"
"Cell_43822",0,"DCT/CNT"
"Cell_43823",0.0835202899401994,"Undef"
"Cell_43824",0.0587625760849683,"FIB"
"Cell_43825",0,"PT-1"
"Cell_43826",0,"TAL-2"
"Cell_43827",0,"TAL-2"
"Cell_43828",0.147568342241242,"PT-1"
"Cell_43829",0.0799780833254275,"PECs?"
"Cell_43830",0,"TAL-1"
"Cell_43831",0,"DCT/CNT"
"Cell_43832",0,"TAL-1"
"Cell_43833",0.0476430067496748,"PODO"
"Cell_43834",0,"vSMC/MC"
"Cell_43835",0,"PC_CNT"
"Cell_43836",0,"TAL-1"
"Cell_43837",0,"TAL-1"
"Cell_43838",0.071672574361724,"IMM"
"Cell_43839",0,"PT-1"
"Cell_43840",0,"TAL-2"
"Cell_43841",0.0465784675996395,"EC-3"
"Cell_43842",0,"TAL-2"
"Cell_43843",0,"IC-B"
"Cell_43844",0,"PT-1"
"Cell_43845",0,"TAL-1"
"Cell_43846",0.113655729810837,"FIB"
"Cell_43847",0,"TAL-2"
"Cell_43848",0,"PT-2"
"Cell_43849",-0.00566389456233835,"vSMC/MC"
"Cell_43850",0,"TAL-2"
"Cell_43851",0,"IC-B"
"Cell_43852",0,"TAL-1"
"Cell_43853",0.0291711259338244,"EC-1(gEC)"
"Cell_43854",0,"FIB"
"Cell_43855",0,"PC_CNT"
"Cell_43856",0,"TAL-1"
"Cell_43857",0,"TAL-1"
"Cell_43858",0,"IC-A"
"Cell_43859",0.0207917849391284,"vSMC/MC"
"Cell_43860",0.0225611982262617,"EC-4"
"Cell_43861",0,"TAL-1"
"Cell_43862",0.0193332372583164,"FIB"
"Cell_43863",0,"PT-1"
"Cell_43864",0,"DCT/CNT"
"Cell_43865",0.0997723128724374,"PT-1"
"Cell_43866",0,"DCT/CNT"
"Cell_43867",0,"FIB"
"Cell_43868",0,"TAL-1"
"Cell_43869",0,"FIB"
"Cell_43870",0,"FIB"
"Cell_43871",0.0942827067710078,"PT-1"
"Cell_43872",0.0896029820231318,"PT-1"
"Cell_43873",0,"TAL-1"
"Cell_43874",0,"TAL-1"
"Cell_43875",0.0277731967796161,"PODO"
"Cell_43876",0,"TAL-1"
"Cell_43877",0,"DCT/CNT"
"Cell_43878",0.0243927657397491,"EC-2"
"Cell_43879",0,"Undef"
"Cell_43880",0,"TAL-1"
"Cell_43881",0,"DCT/CNT"
"Cell_43882",0,"TAL-1"
"Cell_43883",0,"TAL-1"
"Cell_43884",0,"PT-1"
"Cell_43885",0.0487682933659173,"EC-3"
"Cell_43886",0,"TAL-2"
"Cell_43887",0,"DCT/CNT"
"Cell_43888",0,"DCT/CNT"
"Cell_43889",0,"TAL-2"
"Cell_43890",-0.00730187720780218,"EC-2"
"Cell_43891",0.0377160129242916,"PODO"
"Cell_43892",0.182099456613149,"PT-1"
"Cell_43893",0,"IC-A"
"Cell_43894",0,"IC-A"
"Cell_43895",0,"PC_CNT"
"Cell_43896",0.0233770256187117,"EC-2"
"Cell_43897",0,"PT-1"
"Cell_43898",0.107446966694671,"DCT/CNT"
"Cell_43899",0,"PT-1"
"Cell_43900",0.0981817684045346,"IC-B"
"Cell_43901",0.108079549175631,"PECs?"
"Cell_43902",-0.00350682609446756,"vSMC/MC"
"Cell_43903",0,"TAL-1"
"Cell_43904",0,"TAL-1"
"Cell_43905",0.0348069555109068,"EC-2"
"Cell_43906",0,"TAL-1"
"Cell_43907",0,"PT-1"
"Cell_43908",0,"TAL-1"
"Cell_43909",0.0380716808214261,"PT-1"
"Cell_43910",0.153893170862974,"PT-2"
"Cell_43911",0,"PC_CNT"
"Cell_43912",0,"TAL-1"
"Cell_43913",0,"TAL-1"
"Cell_43914",0,"PC_CNT"
"Cell_43915",0.179600965407282,"Undef"
"Cell_43916",0,"TAL-1"
"Cell_43917",0.000695238492883887,"EC-2"
"Cell_43918",0,"TAL-2"
"Cell_43919",0,"DCT/CNT"
"Cell_43920",0,"TAL-1"
"Cell_43921",0.0702856609125181,"IC-B"
"Cell_43922",0.0828264121267955,"PECs?"
"Cell_43923",0,"TAL-1"
"Cell_43924",0,"TAL-1"
"Cell_43925",0,"DCT/CNT"
"Cell_43926",0,"PT-1"
"Cell_43927",0,"PT-1"
"Cell_43928",0.0581433840092585,"EC-3"
"Cell_43929",0,"PT-1"
"Cell_43930",0,"DCT/CNT"
"Cell_43931",0,"FIB"
"Cell_43932",0,"TAL-2"
"Cell_43933",0,"DCT/CNT"
"Cell_43934",0.00961466068021444,"EC-3"
"Cell_43935",0.134091914575203,"FIB"
"Cell_43936",0,"TAL-2"
"Cell_43937",0.0421246301665318,"vSMC/MC"
"Cell_43938",0.131937895554703,"PT-2"
"Cell_43939",0,"TAL-2"
"Cell_43940",0.0527375910821308,"IMM"
"Cell_43941",0,"PT-1"
"Cell_43942",0,"TAL-1"
"Cell_43943",0,"TAL-1"
"Cell_43944",0.053040937473643,"PODO"
"Cell_43945",0.136990598186661,"TAL-2"
"Cell_43946",0,"PT-1"
"Cell_43947",0.111004625246912,"PT-1"
"Cell_43948",0,"DCT/CNT"
"Cell_43949",0,"TAL-1"
"Cell_43950",0,"Undef"
"Cell_43951",0,"PODO"
"Cell_43952",0.0767290766627174,"PC_CNT"
"Cell_43953",0,"IC-B"
"Cell_43954",0,"TAL-2"
"Cell_43955",0,"DCT/CNT"
"Cell_43956",0,"EC-2"
"Cell_43957",0.0726418902502229,"EC-2"
"Cell_43958",0,"PC_CNT"
"Cell_43959",0.0714428389031351,"FIB"
"Cell_43960",0,"PT-1"
"Cell_43961",0.0854834050053371,"EC-4"
"Cell_43962",0.157784808339705,"PT-2"
"Cell_43963",0.0226651962648604,"PODO"
"Cell_43964",0,"TAL-1"
"Cell_43965",0.0561141786425023,"PECs?"
"Cell_43966",0,"PT-1"
"Cell_43967",0.0752040467299395,"FIB"
"Cell_43968",0,"TAL-1"
"Cell_43969",0,"TAL-1"
"Cell_43970",0.100109205157208,"FIB"
"Cell_43971",0.00407574143187439,"EC-2"
"Cell_43972",0,"DCT/CNT"
"Cell_43973",0.0513337518279581,"IMM"
"Cell_43974",0,"TAL-1"
"Cell_43975",0.0378982024057549,"FIB"
"Cell_43976",0,"DCT/CNT"
"Cell_43977",0.0409784787033988,"EC-4"
"Cell_43978",0,"PC_CNT"
"Cell_43979",0.0381248757173706,"EC-2"
"Cell_43980",0.0564730500731124,"PODO"
"Cell_43981",0,"PT-1"
"Cell_43982",0,"PT-1"
"Cell_43983",0,"DCT/CNT"
"Cell_43984",0.0599973828134862,"IMM"
"Cell_43985",0,"TAL-1"
"Cell_43986",0.0398196117461624,"EC-2"
"Cell_43987",0,"TAL-1"
"Cell_43988",0,"IC-B"
"Cell_43989",0,"IC-A"
"Cell_43990",0.0107509705713661,"EC-2"
"Cell_43991",0.0254669798578824,"PODO"
"Cell_43992",0,"FIB"
"Cell_43993",0.0300468497614946,"EC-3"
"Cell_43994",0,"PT-1"
"Cell_43995",0.24767447333578,"PT-1"
"Cell_43996",0,"TAL-1"
"Cell_43997",0,"TAL-2"
"Cell_43998",0,"TAL-1"
"Cell_43999",0.0735265322985276,"PODO"
"Cell_44000",0,"TAL-2"
"Cell_44001",0.110223820350363,"PECs?"
"Cell_44002",0,"PT-2"
"Cell_44003",0,"DCT/CNT"
"Cell_44004",0,"DCT/CNT"
"Cell_44005",0.0902014284447449,"EC-3"
"Cell_44006",0.0777288122891592,"TAL-2"
"Cell_44007",0.0351688816233833,"PODO"
"Cell_44008",0,"PT-1"
"Cell_44009",0,"TAL-1"
"Cell_44010",0,"PT-1"
"Cell_44011",0,"PC_CNT"
"Cell_44012",0,"PT-1"
"Cell_44013",-0.00747477496462873,"EC-2"
"Cell_44014",0,"DCT/CNT"
"Cell_44015",0,"DCT/CNT"
"Cell_44016",0,"TAL-1"
"Cell_44017",0.153611372613478,"PT-1"
"Cell_44018",0,"PC_CNT"
"Cell_44019",0,"vSMC/MC"
"Cell_44020",0,"PT-1"
"Cell_44021",0,"TAL-1"
"Cell_44022",0.101912893323583,"PT-1"
"Cell_44023",0,"PT-1"
"Cell_44024",0,"TAL-2"
"Cell_44025",0,"DCT/CNT"
"Cell_44026",0,"TAL-1"
"Cell_44027",0,"TAL-1"
"Cell_44028",0.0775005820546863,"EC-3"
"Cell_44029",0,"PC_CNT"
"Cell_44030",0,"PC_CNT"
"Cell_44031",0.0076820224998525,"EC-2"
"Cell_44032",0.0291230022521177,"PODO"
"Cell_44033",0,"PT-1"
