"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000000739",41.0988875819708,0.0584552424704969,0.164841432270959,0.339091388394081,0.688651737705835
"ENSMUSG00000000740",5101.64085793448,0.0992267064679339,0.0818910743558687,0.101827561200136,0.398593505469281
"ENSMUSG00000000743",1542.8844179892,-0.00227784280704699,0.0616320956875188,0.964725451875687,0.987378567911786
"ENSMUSG00000000751",832.806944147806,-0.0202921400545251,0.0784098688042873,0.728135571067383,0.90582861740254
"ENSMUSG00000000753",27.3313275315484,0.108934272520284,0.24714182882894,0.0850939616400346,0.361901939076203
"ENSMUSG00000000759",705.933831972459,-0.0031104955824904,0.0689442042055673,0.954869974895897,0.984247396071547
"ENSMUSG00000000776",320.927988496128,-0.042827512714605,0.118234571073001,0.497729856705235,0.793161001039646
"ENSMUSG00000000782",30.6007155816658,-0.0408430287216294,0.154467368718653,0.490424344063059,0.789439505694216
"ENSMUSG00000000787",5832.9819551765,0.0763128058021982,0.0957100676398462,0.230648331540542,0.589720966862502
"ENSMUSG00000000791",6.16526180476479,0.0331778030430244,0.202757334542651,0.444893353847763,NA
"ENSMUSG00000000792",5.17617222605379,0.0698782719732093,0.234077131911218,0.158227958163001,NA
"ENSMUSG00000000794",52.2998796877471,-0.00184139565640056,0.134654606655718,0.975102001876236,0.990906431317268
"ENSMUSG00000000804",1570.7842287213,0.0643405304205399,0.076434400210767,0.268738059595984,0.625120467302475
"ENSMUSG00000000805",1310.0945112706,-0.140544898598158,0.0977359562850005,0.0358343627821782,0.223978361608182
"ENSMUSG00000000811",278.747142813668,-0.411086982668547,0.134670314226697,3.27048553627364e-05,0.00199254644702467
"ENSMUSG00000000817",4.39363025153187,-0.0533740518974012,0.231537040803722,0.209752951076742,NA
"ENSMUSG00000000823",688.107455820059,0.0915188694723687,0.109152958925655,0.170383621048119,0.511035232919678
"ENSMUSG00000000826",2680.77797665026,0.0618157309134743,0.0760268798914631,0.286515313488829,0.642961904800046
"ENSMUSG00000000827",859.67432077882,0.0771300743412199,0.101212747294958,0.232885448794986,0.592446296799834
"ENSMUSG00000000838",1254.11989558395,0.0745569931175432,0.0719778084890188,0.187240011361835,0.537340205101842
"ENSMUSG00000000861",3.71624760228671,-0.0349123106956994,0.213465369535199,0.383275345750401,NA
"ENSMUSG00000000876",2052.31809051305,-0.00704563675966429,0.0835557087750897,0.905934916375787,0.968348275149009
"ENSMUSG00000000881",425.279947387099,-0.0357225044584469,0.0864396190553113,0.555216002026229,0.826210190178761
"ENSMUSG00000000884",41.4529721515629,0.19712233334177,0.239227734490645,0.0296018227415962,0.201370615809471
"ENSMUSG00000000889",3.66357357668337,-0.000130611566767241,0.19653882075888,0.997346472638394,NA
"ENSMUSG00000000901",79.3509895087132,-0.0151428005146294,0.15705389349397,0.783073736951366,0.926278585879627
