"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000000915",1414.2377099432,0.930737358791869,0.138652345097817,1.45747278384655e-12,2.41563968316033e-11
"ENSMUSG00000000916",164.319837808486,-0.527983239659951,0.177077816256202,0.000704800928003507,0.00297870498450101
"ENSMUSG00000000934",311.193863008481,-0.936287131362292,0.163462529986797,7.62851423254315e-10,9.12348283650335e-09
"ENSMUSG00000000938",562.320108148542,-0.713101055521429,0.0950341278704359,6.01902444613341e-15,1.27625135617428e-13
"ENSMUSG00000000942",31.1202656175388,0.0922321008089571,0.322242552533697,0.682515560974167,0.797400149571134
"ENSMUSG00000000948",57.1373980259389,-0.306251195420286,0.266142249305649,0.138698452099438,0.256730899376987
"ENSMUSG00000000957",301.331709450581,1.66900357650713,0.194591552914404,5.78472188790474e-19,1.78652691969779e-17
"ENSMUSG00000000958",2256.53080610699,0.0449761343961602,0.179713111525193,0.776454014587819,0.86645872727022
"ENSMUSG00000000959",992.648733040366,-0.47566722509319,0.0734633586513828,3.02356297527767e-11,4.24686751520464e-10
"ENSMUSG00000000976",305.427433093699,-0.0200338160691565,0.151691973459341,0.885037327113803,0.936403202413365
"ENSMUSG00000000982",0.955428600069003,-0.0901522589125024,0.705322522493574,0.635842427968357,NA
"ENSMUSG00000001014",3.48517125471234,-0.271186958676644,0.587156992367637,0.306104176877032,0.460940791482987
"ENSMUSG00000001016",537.153208977561,0.126560137232248,0.109339958900341,0.224571356664736,0.369376423478741
"ENSMUSG00000001017",1414.85840552343,-0.324054366624958,0.0829070498216071,5.61863589619924e-05,0.000304659349344347
"ENSMUSG00000001018",463.335854652471,0.343044828622083,0.135007826262479,0.00602921561382777,0.019388010532422
"ENSMUSG00000001020",54.2326932673912,1.13657256757755,0.341103926922516,5.09197866338009e-05,0.00027856937555491
"ENSMUSG00000001021",3.66949002309966,0.790438323445607,0.910130125861344,0.0259847877240084,0.066711171168556
"ENSMUSG00000001025",1364.46129561336,3.32594961784266,0.185711111505213,9.0660875852367e-74,4.29322419006602e-71
"ENSMUSG00000001027",3.40014225188955,0.252926031282541,0.601417607671532,0.330317230346644,0.486678968395022
"ENSMUSG00000001029",127.000572047124,0.260521246353647,0.211046373533119,0.142528748541841,0.262085546455559
"ENSMUSG00000001034",184.337626950854,0.54032743148423,0.190931180145033,0.00108740590571623,0.00435948721201171
"ENSMUSG00000001036",709.446257282443,0.289383526148595,0.118345265920781,0.00947434340620819,0.0285724360888665
"ENSMUSG00000001039",135.097290487205,0.0554682988044569,0.183205262054929,0.72996480880765,0.834287442959163
"ENSMUSG00000001052",851.194015621365,-0.159213483712666,0.115040920526152,0.14426213351364,0.264713495105894
"ENSMUSG00000001053",222.932943485958,-0.169009421459228,0.161931177220814,0.246590575914483,0.395533324343508
"ENSMUSG00000001054",421.508061961365,-0.351534290081631,0.115677007187113,0.00127648754180677,0.00502335985733972
"ENSMUSG00000001056",603.385317612198,-1.08603041212358,0.147098007597604,1.40136418786501e-14,2.84695938022953e-13
"ENSMUSG00000001062",422.044410098972,-0.419982329352553,0.127224301083563,0.000391449472640915,0.00176743213651649
"ENSMUSG00000001065",406.742469957032,-0.525979317808832,0.20172889182578,0.00228187891965605,0.00837678719878661
"ENSMUSG00000001076",2.33203125480512,-0.0444479534983054,0.588021332704741,0.848677376532557,0.914076916595691
"ENSMUSG00000001082",176.885404594594,0.193813222701029,0.233530126037709,0.307862957946579,0.462818319773206
"ENSMUSG00000001089",1371.95786271308,0.293992927979737,0.142078346194989,0.0244040048947803,0.0632724140625781
"ENSMUSG00000001095",872.731225697009,-0.458175415927611,0.19302231613011,0.00590851339832391,0.0190491851157828
"ENSMUSG00000001098",966.087326341172,0.347495853776275,0.147433765816898,0.00979411323809545,0.0294074755725363
